mz,time,Name,note
224.8409,3.2325,Hexachlorobutadiene,mz1
119.0856,9.5262,Isopropylbenzene,mz1
95.0855,9.6312,p-Isopropyltoluene,mz1
129.0652,3.0933,Naphthalene,mz1
119.0856,9.6205,n-Propylbenzene,mz1
91.0541,9.5324,Styrene,mz1
132.9002,3.2367,"1,1,1,2-Tetrachloroethane",mz1
165.872,3.2322,"1,1,2,2-Tetrachloroethane",mz1
165.872,3.2345,Tetrachloroethene,mz1
91.0543,9.6182,Toluene,mz1
181.9268,3.0282,"1,2,3-Trichlorobenzene",mz1
181.9268,3.2348,"1,2,4-Trichlorobenzene-1",mz1
98.981,3.2345,"1,1,1-Trichloroethane",mz1
98.9577,4.1795,"1,1,2-Trichloroethane",mz1
130.9452,3.026,Trichloroethene,mz1
105.0698,9.5279,"1,2,4-Trimethylbenzene",mz1
105.0698,9.6357,"1,3,5-Trimethylbenzene",mz1
91.0542,9.5346,o-Xylene,mz1
91.0542,9.6289,m-Xylene,mz1
91.0542,9.9032,p-Xylene,mz1
203.9744,5.0548,"1-Chloro-2,4-dinitrobenzene",mz1
203.9744,5.1693,"1-Chloro-3,4-dinitrobenzene",mz1
98.9998,3.4313,1-Chloro-2-nitrobenzene,mz1
98.9998,3.456,1-Chloro-4-nitrobenzene,mz1
89.0387,3.7785,2-Chloro-6-nitrotoluene,mz1
89.0387,3.8189,4-Chloro-2-nitrotoluene,mz1
89.0387,4.1109,4-Chloro-3-nitrotoluene,mz1
108.9842,3.938,"2,3-Dichloronitrobenzene",mz1
108.9842,4.167,"2,4-Dichloronitrobenzene",mz1
108.9842,4.1827,"3,5-Dichloronitrobenzene",mz1
108.9842,4.2828,"3,4-Dichloronitrobenzene",mz1
108.9842,4.3367,"2,5-Dichloronitrobenzene",mz1
202.8792,5.2714,"2,3,5,6-Tetrachloronitrobenzene",mz1
202.8792,5.6125,"2,3,4,5-Tetrachloronitrobenzene",mz1
166.9216,4.4977,"1,2,3-Trichloro-4-nitrobenzene",mz1
166.9216,4.8328,"1,2,4-Trichloro-5-nitrobenzene",mz1
166.9216,5.0683,"2,4,6-Trichloronitrobenzene",mz1
139.0545,8.6363,2-Chlorophenyl-4'-nitrophenyl ether,mz1
139.0545,8.8331,3-Chlorophenyl-4'-nitrophenyl ether,mz1
139.0545,9.0769,4-Chlorophenyl-4'-nitrophenyl ether,mz1
279.9937,10.9663,"2,4-Dichlorophenyl-3'-methyl-4'-nitrophenyl ether",mz1
252.9826,10.0271,"2,6-Dichlorophenyl-4'-nitrophenyl ether",mz1
252.9826,10.3024,"3,5-Dichlorophenyl-4'-nitrophenyl ether",mz1
252.9826,10.4169,"2,5-Dichlorophenyl-4'-nitrophenyl ether",mz1
252.9826,10.8575,"2,3-Dichlorophenyl-4'-nitrophenyl ether",mz1
252.9826,11.1331,"3,4-Dichlorophenyl-4'-nitrophenyl ether",mz1
115.054,7.1368,4-Nitrophenyl phenyl ether,mz1
318.9379,11.4817,"2,4,6-Trichlorophenyl-4'-nitrophenyl ether",mz1
235.98,12.0485,"2,3,6-Trichlorophenyl-4'-nitrophenyl ether",mz1
235.9799,12.1787,"2,3,5-Trichlorophenyl-4'-nitrophenyl ether",mz1
235.9799,12.3224,"2,4,5-Trichlorophenyl-4'-nitrophenyl ether",mz1
326.9419,12.9921,"3,4,5-Trichlorophenyl-4'-nitrophenyl ether",mz1
235.9799,13.0999,"2,3,4-Trichlorophenyl-4'-nitrophenyl ether",mz1
200.0695,6.1563,Atrazine,mz1
167.0858,8.2815,Diphenamid,mz1
128.1072,4.0653,EPTC,mz1
96.9507,5.4969,Ethoprop,mz1
127.0157,4.433,Mevinphos,mz1
184.0656,7.3882,Prometryne,mz1
214.0853,6.2038,Propazine,mz1
170.0498,7.5946,Terbutryn,mz1
163.1118,12.2901,Alachlor-1,mz1
196.1195,6.5363,Atraton,mz1
205.1009,6.1918,Bromacil,mz1
126.0914,5.0375,Molinate,mz1
174.9527,9.12,Pronamide,mz1
148.0161,14.0523,Tricyclazole,mz1
109.0048,3.403,Dichlorvos,mz1
138.9941,14.6434,Fenarimol,mz1
100.1122,9.5631,Napropamide,mz1
170.049,7.2609,Simetryn,mz1
171.0918,4.8702,Tebuthiuron,mz1
161.0387,14.6502,Terbacil,mz1
106.0646,10.8558,o-aminoazotoluene,mz1
168.0804,9.1121,4-aminobiphenyl,mz1
129.0155,3.1684,4-chloroaniline-1,mz1
122.0601,5.1719,p-cresidine,mz1
122.0601,5.317,"2,4-diaminoanisole (as sulfate hydrate)",mz1
197.1074,10.8535,"4,4'-diaminodiphenylmethane",mz1
121.0761,5.3193,"2,4-diaminotoluene",mz1
105.0334,12.7145,Benzoylprop ethyl,mz1
193.0721,6.8158,Caffeine,mz1
115.0545,7.2984,Carbaryl,mz1
186.959,3.799,o-Chlorophenyl thiourea,mz1
254.0186,13.1413,"3,3'-Dichlorobenzidine",mz1
201.1026,17.1748,"3,3'-Dimethoxybenzidine",mz1
211.123,18.4252,"3,3'-Dimethylbenzidine-1",mz1
234.0135,8.723,Diuron,mz1
194.0799,6.8271,Monuron,mz1
379.1181,19.935,Rotenone,mz1
379.1181,20.2518,Rotenone-1,mz1
379.1181,20.7395,Rotenone-2,mz1
93.0572,9.7827,Siduron,mz1
151.0992,6.2743,Aminocarb,mz1
222.0314,10.1412,Barban,mz1
127.018,5.6311,Chlorpropham,mz1
118.0649,5.5435,Fenuron,mz1
164.0944,5.5031,Fluometuron,mz1
250.0085,7.7461,Linuron,mz1
88.0475,9.8184,Methomyl,mz1
165.1148,6.6197,Mexacarbate,mz1
188.969,7.7393,Monuron TCA,mz1
114.063,7.8,Neburon,mz1
203.0249,9.0452,Oxamyl,mz1
93.0573,4.6306,Propham,mz1
152.0262,6.8452,baygon-1,mz1
186.9582,6.1881,Swep,mz1
205.0166,7.6574,Bromacil-1,mz1
119.0492,5.1873,Deet,mz1
171.0876,11.9023,Hexazinone,mz1
198.0694,7.0768,Metribuzin,mz1
208.0271,8.0794,Triadimefon,mz1
146.1004,4.44,Butylate,mz1
154.1222,5.5024,Cycloate,mz1
128.1077,4.5448,Pebulate,mz1
128.107,4.6224,Vernolate,mz1
87.0441,3.1862,Ethyl acetate,mz1
101.0598,4.8461,Ethyl propionate,mz1
88.0474,5.3623,Ethyl butyrate,mz1
101.0598,6.5436,Ethyl valerate,mz1
88.0474,8.0479,Ethyl caproate,mz1
88.0474,8.0457,Ethyl heptanoate,mz1
88.052,8.2353,Ethyl caprylate,mz1
101.0597,3.7686,Ethyl pelargonate,mz1
101.0598,4.3275,Ethyl caprate,mz1
101.0598,4.8461,Ethyl undecanoate,mz1
101.0597,5.3465,Ethyl laurate,mz1
211.2057,6.5369,Ethyl myristate,mz1
101.0599,8.2286,Ethyl palmitate,mz1
101.0597,10.3603,Ethyl stearate,mz1
89.0417,19.1182,Aldicarb sulfoxide,mz1
87.044,18.666,Aldicarb sulfone,mz1
173.0917,23.6237,Oxamyl-1,mz1
89.0385,4.8198,methomyl-1,mz1
179.1067,19.2978,3-hydroxycarbofuran,mz1
144.0569,4.8939,aldicarb,mz1
109.0288,5.3426,baygon,mz1
164.0834,6.0763,carbofuran,mz1
115.054,7.2546,1-naphthol,mz1
168.06,7.6154,methiocarb,mz1
342.7789,8.7423,OCTACHLOROSTYRENE,mz1
148.9553,8.8981,oxychlordane,mz1
407.6828,8.2004,"2,3,4,6-tetrabromophenol",mz1
489.5891,11.8565,pentabromophenol,mz1
721.4304,22.2426,BDE-206,mz1
158.9763,10.6038,Parlar 26,mz1
158.9763,12.7118,Parlar 50,mz1
336.8674,14.1634,Parlar 62,mz1
97.0648,3.2714,"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",mz1
109.1012,17.4333,(-)-Menthol,mz1
89.0232,2.9422,Maltol,mz1
161.1074,4.5732,(+-)-Nicotine,mz1
166.0624,4.8138,Ethyl vanillin,mz1
140.0467,3.3286,Ethyl maltol,mz1
145.0699,18.1496,Glycerin ,mz1
129.0698,17.9981,Propylene glycol,mz1
112.0882,17.4356,Menthone ,mz1
256.6465,12.3149,"2,3,7,8-TCDD",mz1
303.6931,12.1824,"2,3,7,8-TCDF-1",mz1
351.7305,14.1604,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",mz1
339.859,13.4761,"1,2,3,7,8-Pentachlorodibenzofuran",mz1
339.859,14.0122,"2,3,4,7,8-Pentachlorodibenzofuran",mz1
389.8154,16.2231,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",mz1
391.8121,16.277,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",mz1
391.8121,16.4194,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",mz1
375.8168,15.6354,"1,2,3,4,7,8-Hexachlorodibenzofuran",mz1
373.8203,15.7059,"1,2,3,6,7,8-Hexachlorodibenzofuran",mz1
373.8203,16.0986,"1,2,3,7,8,9-Hexachlorodibenzofuran",mz1
373.8203,16.5597,"2,3,4,6,7,8-Hexachlorodibenzofuran",mz1
425.7735,18.0625,"1,2,3,4,6,7,8-HepCDD",mz1
409.779,17.4894,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",mz1
409.779,18.2498,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",mz1
460.9503,19.187,OCDD,mz1
457.7359,19.1825,"1,2,3,4,6,7,8,9-Octachlorodibenzofuran",mz1
254.0188,13.9086,"3,3'-Dichlorobenzidine-1",mz1
201.1022,14.0772,"3,3'-Dimethoxybenzidine-1",mz1
197.1073,6.3176,"3,3'-Dimethylbenzidine",mz1
211.1119,19.6965,"3,3'-Dimethyl-4,4'-diaminodiphenylmethane",mz1
231.0685,8.0592,"4,4'-Methylenebis(2-chloroaniline)",mz1
127.0391,5.2866,2-Naphthylamine,mz1
108.0934,19.5034,"4,4'-Oxydianiline",mz1
185.096,9.2267,"4,4'-Thiodianiline",mz1
108.057,3.7968,o-Toluidine,mz1
120.0808,9.0753,"2,4,5-Trimethylaniline",mz1
92.0577,19.6763,p-Aminoazobenzene,mz1
168.0808,5.5242,2-Aminobiphenyl,mz1
122.0601,6.6594,o-Anisidine,mz1
106.0369,5.318,3-Chloro-o-toluidine,mz1
85.1012,3.2147,n-dodecane,mz1
85.1012,3.8101,n-tridecane,mz1
85.1012,4.367,n-tetradecane,mz1
85.1012,4.8841,n-pentadecane,mz1
85.1012,5.3758,n-hexadecane,mz1
85.1012,5.9298,n-heptadecane,mz1
85.1012,6.5925,n-octadecane,mz1
85.1012,7.3889,n-nonadecane,mz1
85.1012,8.303,n-icosane,mz1
85.1012,10.1147,n-henicosane,mz1
85.1012,10.4443,n-docosane,mz1
85.1012,11.5222,n-tricosane,mz1
85.1012,12.7727,n-tetracosane,mz1
85.1012,13.9694,n-pentacosane,mz1
85.1012,15.1458,n-hexacosane,mz1
85.1012,16.7187,n-heptacosane,mz1
85.1012,15.1377,n-octacosane,mz1
113.2014,21.2457,n-triacontane,mz1
102.0646,6.35,"1,4-Naphthoquinone",mz1
192.0805,11.6834,4-Nitroquinoline-1-oxide,mz1
107.0604,11.7898,p-Phenylenediamine,mz1
91.0543,11.5422,Acetophenone,mz1
180.0807,12.409,2-Acetylaminofluorene,mz1
168.0808,9.2923,4-Aminobiphenyl-1,mz1
185.0034,10.3927,Aramite,mz1
185.0032,10.6394,Aramite-1,mz1
163.0265,6.6207,"2-sec-Butyl-4,6-dinitrophenol",mz1
106.0652,3.8216,m-Cresol,mz1
163.9604,3.2503,"2,6-Dichlorophenol",mz1
120.0809,10.6147,p-Dimethylaminoazobenzene,mz1
241.1012,16.661,"7,12-Dimethylbenz(a)anthracene",mz1
92.0257,4.633,m-Dinitrobenzene,mz1
113.0598,9.8866,Ethyl methacrylate,mz1
342.6182,16.6094,Hexachlorophene,mz1
212.8408,3.2571,Hexachloropropene,mz1
131.0492,4.2807,Isosafrole,mz1
131.0492,3.7812,Isosafrole-1,mz1
160.1247,17.8421,Methapyrilene,mz1
252.0934,18.3072,3-Methylcholanthrene,mz1
99.0441,9.8888,Methyl methacrylate,mz1
89.0386,19.5245,Methyl methanesulfonate,mz1
127.0391,5.3314,1-Naphthylamine,mz1
127.0391,5.9728,2-Naphthylamine-1,mz1
99.0917,3.5915,N-Nitrosodi-n-butylamine,mz1
142.142,3.5915,N-Nitrosodiethylamine,mz1
86.0682,4.1406,N-Nitrosoethylmethylamine,mz1
115.0543,4.9606,N-Nitrosomorpholine,mz1
103.0544,4.2829,N-Nitrosopyrrolidine,mz1
103.0544,3.7857,N-Nitrosopyrrolidine-1,mz1
106.0651,5.401,5-Nitro-o-toluidine,mz1
249.8487,4.9875,Pentachlorobenzene,mz1
118.903,6.2822,Pentachloroethane,mz1
236.8411,6.2822,Pentachloronitrobenzene,mz1
109.0522,5.9413,Phenacetin,mz1
96.0808,9.0749,2-Picoline,mz1
172.9558,6.4784,Pronamide-1,mz1
131.0493,4.2807,Safrole,mz1
131.0493,3.7812,Safrole-1,mz1
215.8875,3.9976,"1,2,4,5-Tetrachlorobenzene",mz1
231.8826,5.1755,"2,3,4,6-Tetrachlorophenol",mz1
105.0337,3.1785,Benzoic acid-1,mz1
91.0542,7.2986,Benzyl salicylate,mz1
155.1385,5.1553,"1,8-Cineole",mz1
131.0495,3.6887,trans Cinnamaldehyde,mz1
115.0545,4.6286,Cinnamyl acetate,mz1
115.0541,4.6263,Cinnamyl alcohol,mz1
115.0754,8.0705,Ethyl butyrate-1,mz1
115.0754,10.1085,Ethyl butyrate-2,mz1
93.0699,5.1553,Geraniol,mz1
96.057,9.8808,Hydroxycitronellal,mz1
93.0699,3.8189,d-Limonene ,mz1
135.0804,3.8167,Thymol ,mz1
151.0395,4.373,Vanillin,mz1
442.9996,7.358,DFTPP,mz1
93.0699,8.1198,Butyric acid,mz1
116.0833,8.1342,Hexanoic acid,mz1
102.0676,3.8385,Valeric acid,mz1
165.0675,7.22,Tetraethyl ethylenediphosphate,mz1
97.1012,10.7415,Ethyl oleate,mz1
346.9899,7.7336,HFPO-DA,mz1
567.8307,22.9185,NEtFOSAA,mz1
130.9916,18.5241,PFBS,mz1
118.998,3.7855,PFHxA,mz1
362.863,16.2087,PFHpA,mz1
396.9379,19.5026,PFHxS,mz1
369.0002,13.8348,PFOA,mz1
498.8746,21.4859,PFOS,mz1
462.7483,14.8518,PFNA,mz1
218.8623,20.8482,PFDA,mz1
518.7899,18.3975,PFUnA,mz1
574.6703,19.579,NMeFOSAA,mz1
568.9146,22.3167,PFDoA,mz1
663.4518,22.0271,PFTrDA,mz1
168.8807,23.2757,PFTA,mz1
630.9357,21.2321,11Cl-PF3OUdS,mz1
533.9728,7.5552,9Cl-PF3ONS,mz1
379.9026,11.6446,ADONA,mz1
102.0464,4.851,Glyphosate,mz1
393.3015,20.6285,"Cholic acid sodium (5b-cholanic acid-3a,7a,12a-triol, CA),",mz1
393.2616,20.8846,"a-muricholic acid (5b-cholanic acid-3a,6b,7a-triol, aMCA),",mz1
393.2613,22.2993,"b-muricholic acid (5b-cholanic acid-3a,6b,7b-triol, bMCA),",mz1
393.2613,22.5665,omega-muricholic acid,mz1
393.2615,21.4932,"Hyocholic acid (3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oic acid)",mz1
413.2871,20.8592,deoxycholate sodium,mz1
413.2871,22.016,deoxycholate sodium-1,mz1
141.0911,20.5621," hyodeoxycholic acid (5b-cholanic acid3a,6a-diol, HDCA),",mz1
375.2686,21.2713,"ursodeoxycholic acid (5b-cholanic acid-3a, 7b-diol, UDCA),",mz1
515.335,20.666,sodium taurocholate hydrate,mz1
535.2734,14.0057,tauro-b-muricholic acid sodium,mz1
523.2502,12.6104,sodium taurochenodeoxycholate,mz1
347.2405,15.6066,sodium taurohyodeoxycholate hedrate,mz1
506.355,20.6897,taurolithocholic sodium salt,mz1
452.4469,22.8836,glycocholic acid hydrate,mz1
430.3269,20.6974,glycocholic acid,mz1
343.2453,21.5503,sodium glycochenodeoxycholate,mz1
414.3192,22.3055,glycodeoxycholic acid sodium salt,mz1
428.335,22.3075,"glycohyodeoxycholic acid [5b-cholanic acid-3a,6a-diol-N-(carboxymethyl)-amide],",mz1
450.309,18.3626,"glycoursodeoxycholic acid [5b-cholanic acid-3a,7b-diol-N- (carboxymethyl)-amide],",mz1
430.3267,19.2536,glycolithocholic acid [5b-cholanic acid3a-ol-N-(carboxymethyl)-amide],mz1
357.8438,14.3588,PCB-169,mz2
221.9812,7.2785,PCB-52,mz2
323.8643,13.7861,PCB-180,mz2
186.0231,6.3416,PCB-18,mz2
186.0231,7.033,PCB-31,mz2
186.0231,7.033,PCB-28,mz2
221.9811,7.8958,PCB-44,mz2
323.8642,14.0807,PCB-170,mz2
546.6187,18.5067,PBB-153,mz2
485.6925,18.9047,PBDE-153,mz2
405.8021,11.0445,PBDE-28,mz2
563.6218,16.9587,PBDE-99,mz2
353.8568,14.309,"1,2,3,7,8-PCDD",mz2
387.8181,16.4268,"1,2,3,4,7,8-HxCDD",mz2
307.8952,11.6624,"2,3,7,8-TCDF",mz2
371.8230,15.8109,"1,2,3,4,7,8-HxCDF",mz2
411.7754,16.541,"1,2,3,4,6,7,8-HepCDF",mz2
445.7362,19.3345,OCDF,mz2
120.0444,15.0708,Azinphos ethyl ,mz2
132.0206,14.2336,Azinphos methyl ,mz2
196.9198,7.9857,Chlorpyrifos ,mz2
287.9223,7.1657,Chlorpyrifos methyl ,mz2
137.071,6.5063,Diazinon ,mz2
141.0101,13.2171,EPN ,mz2
260.0143,7.6952,Fenitrothion ,mz2
161.0352,6.6711,Isazophos ,mz2
182.0003,14.0922,Phosalone ,mz2
161.0426,13.0636,Phosmet ,mz2
304.0878,8.446,Pirimiphos ethyl ,mz2
276.0574,7.6795,Pirimiphos methyl ,mz2
138.0106,15.4356,Pyraclofos ,mz2
232.1082,15.0461,Pyrazophos ,mz2
160.0393,13.0164,Pyridaphenthion ,mz2
118.0526,8.9472,Quinalphos ,mz2
290.9297,8.3798,Aldrin ,mz2
218.9111,5.8529,a-BHC,mz2
218.9111,6.1403,b-BHC,mz2
218.9111,6.2469,g-BHC,mz2
218.9111,6.625,d-BHC,mz2
127.0120,9.0867,Chlorbenside ,mz2
374.8233,9.0598,cis-Chlordane ,mz2
374.8233,9.3191,trans-Chlordane ,mz2
110.9995,9.6434,Chlorfenson (Ovex) ,mz2
192.9628,4.8457,Chloroneb ,mz2
237.0049,10.0159,"2,4'-DDD ",mz2
237.0049,10.8567,"4,4'-DDD ",mz2
247.9979,9.1641,"2,4'-DDE ",mz2
247.9979,9.8847,"4,4'-DDE ",mz2
165.0696,10.8544,"2,4'-DDT ",mz2
165.0696,11.7615,"4,4'-DDT ",mz2
140.9914,8.1241,"4,4'-Dichlorobenzophenone ",mz2
215.0259,9.3973,"4,4'-Dichlorobenzophenone-1",mz2
215.0259,10.1407,"4,4'-Dichlorobenzophenone-2",mz2
276.8719,9.9071,Dieldrin ,mz2
238.8985,6.8605,Endosulfan ether ,mz2
344.8985,10.3481,Endrin aldehyde ,mz2
146.9764,12.6611,Endrin ketone ,mz2
179.0256,21.83,Ethylan (Perthane) ,mz2
267.9963,8.2116,Fenson ,mz2
354.8409,8.5869,Heptachlor epoxide (isomer B) ,mz2
194.9345,8.3835,Isodrin ,mz2
227.1071,11.994,"2,4'-Methoxychlor ",mz2
310.0339,11.5709,"4,4'-Methoxychlor olefin ",mz2
236.8408,14.2467,Mirex ,mz2
406.7873,9.3874,cis-Nonachlor ,mz2
406.7873,10.7455,trans-Nonachlor ,mz2
264.8362,5.9472,Pentachloroanisole ,mz2
297.8337,7.6003,Pentachlorothioanisole ,mz2
228.8858,13.7214,Tetradifon ,mz2
248.0272,5.7433,Benfluralin ,mz2
152.0620,4.2886,Biphenyl ,mz2
267.8747,6.5359,Chlorothalonil,mz2
167.0638,7.8132,Dichlofluanid ,mz2
175.9663,6.0773,Dichloran ,mz2
163.9605,6.2347,"3,4-Dichloroaniline ",mz2
100.0183,4.0274,Dichlobenil,mz2
167.0730,5.5202,Diphenylamine ,mz2
316.0898,5.6243,Ethalfluralin ,mz2
328.0112,6.5269,Fluchloralin ,mz2
280.1291,8.5319,Isopropalin ,mz2
316.0597,12.6644,Nitralin ,mz2
284.9769,10.5717,Nitrofen ,mz2
300.0031,10.2983,Oxyfluorfen ,mz2
162.0788,8.6136,Pendimethalin ,mz2
266.8565,6.9352,Pentachloroaniline ,mz2
276.8409,6.3088,Pentachlorobenzonitrile ,mz2
275.0750,7.7346,Prodiamine ,mz2
330.1057,6.365,Profluralin ,mz2
232.8955,5.5112,"2,3,5,6-Tetrachloroaniline ",mz2
123.0679,4.8512,THPI (Tetrahydrophthalimide) ,mz2
137.8931,5.4977,Tolylfluanid ,mz2
306.0686,5.7119,Trifluralin ,mz2
132.0809,7.1622,Acetochlor ,mz2
188.1069,7.2979,Alachlor ,mz2
96.0809,3.7143,Allidochlor ,mz2
204.0574,7.2732,Clomazone (Command) ,mz2
85.9793,11.7356,Diallate_cis,mz2
85.9793,11.7356,Diallate_trans,mz2
148.0757,7.0769,Dimethachlor ,mz2
265.0735,13.6411,Fenpropathrin ,mz2
342.0361,16.0282,Fluquinconazole ,mz2
281.0655,9.8644,Flutolanil ,mz2
133.0887,8.6439,Metazachlor ,mz2
228.1098,13.465,Methoxychlor ,mz2
132.0808,7.3765,Metolachlor ,mz2
106.0649,4.8117,"N-(2,4-Dimethylphenyl)formamide ",mz2
145.0261,11.7401,Norflurazon ,mz2
176.9559,10.1653,Oxadiazon ,mz2
202.1228,9.9564,Pretilachlor,mz2
377.0301,4.3749,Prochloraz ,mz2
238.0994,7.9383,Propachlor ,mz2
162.9764,7.1084,Propanil ,mz2
132.0808,7.3765,Propisochlor ,mz2
119.0856,16.1315,Pyridaben ,mz2
318.1367,13.7677,Tebufenpyrad ,mz2
176.8909,6.7837,Triallate ,mz2
193.1447,10.3161,Bupirimate ,mz2
312.9307,12.5452,Captafol ,mz2
147.0656,4.6918,Captan ,mz2
363.9406,10.49,Chlorfenapyr ,mz2
208.0869,8.6561,Cyprodinil ,mz2
135.0803,17.7026,Etofenprox ,mz2
210.9488,4.6267,Etridiazole ,mz2
213.0260,10.5596,Fipronil ,mz2
182.0475,9.8722,Fludioxonil ,mz2
309.0909,18.0406,Fluridone (Sonar) ,mz2
251.07,10.2503,Flusilazole ,mz2
329.0986,17.8443,Flutriafol ,mz2
128.002,9.0587,Folpet ,mz2
186.9586,13.0907,Iprodione ,mz2
136.0394,11.8523,Lenacil ,mz2
121.0646,8.4464,MGK-264 ,mz2
248.0955,8.6975,MGK_264_1,mz2
150.0105,10.1875,Myclobutanil ,mz2
127.0124,9.4776,Paclobutrazol ,mz2
282.0502,5.4871,Penconazole ,mz2
285.0133,9.0039,Procymidone ,mz2
173.0961,12.4693,Propargite ,mz2
183.0791,6.5663,Pyrimethanil ,mz2
96.0889,19.3654,Pyriproxyfen ,mz2
250.0747,12.3044,Tebuconazole ,mz2
160.0035,6.6483,Terbacil-1,mz2
173.0587,6.4285,Terbuthylazine ,mz2
180.0349,9.7936,Tricyclazole (Beam)-1,mz2
218.0484,9.1171,Triflumizole ,mz2
178.0415,7.2467,Vinclozolin ,mz2
93.0697,15.3521,Acrinathrin ,mz2
180.0568,8.0321,Anthraquinone ,mz2
166.0774,13.4226,Bifenthrin ,mz2
124.1203,8.993,Bioallethrin ,mz2
199.0552,16.9059,Cyfluthrin-1,mz2
199.0552,17.0775,Cyfluthrin-2,mz2
199.0552,17.1256,Cyfluthrin-3,mz2
199.0552,17.2154,Cyfluthrin-4,mz2
141.0509,14.9158,lambda-Cyhalothrin ,mz2
141.0509,14.6579,gama-Cyhalothrin ,mz2
163.0075,17.3198,Cypermethrin_1,mz2
163.0075,17.4801,Cypermethrin_2,mz2
163.0075,17.5161,Cypermethrin_3,mz2
163.0075,17.5789,Cypermethrin_4,mz2
252.9047,18.7539,Deltamethrin_1,mz2
171.9881,18.8233,Deltamethrin_2,mz2
225.0786,18.2542,Fenvalerate_1,mz2
225.0786,18.4512,Fenvalerate_2,mz2
181.0647,17.5677,Flucythrinate_1,mz2
199.0929,17.8076,Flucythrinate_2,mz2
252.0579,18.4242,tau-Fluvalinate_1,mz2
252.0578,18.5051,tau-Fluvalinate_2,mz2
153.0697,16.0042,cis-Permethrin ,mz2
127.0307,16.2281,trans-Permethrin ,mz2
123.1169,14.0307,Phenothrin_cis,mz2
123.1169,14.0554,Phenothrin_trans,mz2
143.0853,12.7986,Resmethrin ,mz2
197.0337,14.9203,Tefluthrin ,mz2
123.0919,13.199,Tetramethrin ,mz2
127.0301,7.4073,Transfluthrin ,mz2
341.2112,17.735,Acequinocyl ,mz2
339.9045,13.2951,Bromopropylate ,mz2
310.0196,11.7542,Carfentrazone ethyl ,mz2
253.0483,12.0236,Chlorobenzilate,mz2
185.9869,8.8085,Chlozolinate ,mz2
298.8829,8.0645,DCPA methyl ester (Chlorthal-dimethyl) ,mz2
254.0432,10.8059,Fluazifop-p-butyl ,mz2
132.0808,7.4271,Metalaxyl ,mz2
170.0721,4.9876,2-Phenylphenol ,mz2
378.895,14.0963,Bromfenvinfos-methyl ,mz2
348.8427,11.4796,Bromfenvinphos ( E ),mz2
393.7688,20.4197,Bromophos ethyl ,mz2
285.8785,21.3047,Bromophos methyl ,mz2
96.9506,11.6878,Carbophenothion ,mz2
322.8266,15.8107,Chlorfenvinphos ,mz2
324.9891,11.1504,Chlorthiophos -1,mz2
324.9892,10.8316,Chlorthiophos -2,mz2
256.8995,10.6151,Chlorthiophos -3,mz2
109.0048,16.035,Coumaphos ,mz2
108.0026,11.7215,Edifenphos ,mz2
96.9508,11.1099,Ethion ,mz2
217.0084,9.8844,Fenamiphos ,mz2
284.9478,8.6612,Fenchlorphos (Ronnel) ,mz2
169.0141,8.0756,Fenthion ,mz2
415.8288,11.2995,Iodofenphos ,mz2
376.7499,22.2185,Leptophos ,mz2
171.0144,3.8214,Malathion ,mz2
207.9955,4.8706,Methacrifos ,mz2
336.9664,9.9967,Profenofos ,mz2
266.9466,9.874,Prothiofos ,mz2
145.9256,5.7704,Sulfotepp ,mz2
322.0284,11.4646,Sulprofos ,mz2
96.9507,6.4173,Terbufos ,mz2
240.8817,9.7071,Tetrachlorvinphos ,mz2
324.9883,11.1459,Tolclofos-methyl ,mz2
324.9883,10.8271,Tolclofos-methyl-1,mz2
89.0419,6.6478,Disulfoton,mz2
137.0182,6.4618,Fonofos ,mz2
124.982,7.2792,Methyl parathion ,mz2
96.9508,8.14,Parathion (ethyl parathion) ,mz2
261.0161,5.8944,Phorate ,mz2
149.0595,12.7065,Piperonyl butoxide ,mz2
161.0583,11.4868,Triazophos ,mz2
323.8828,10.0804,PCB-111,mz2
327.8768,10.0804,PCB-116,mz2
253.9451,9.0183,PCB-121,mz2
323.8829,9.9996,PCB-125,mz2
289.9033,9.9412,PCB-140,mz2
361.8376,8.7596,PCB-142,mz2
361.8377,10.8742,PCB-143,mz2
327.8768,11.1191,PCB-148,mz2
289.9033,10.9707,PCB-150,mz2
289.9034,10.0804,PCB-155,mz2
289.9033,9.7048,PCB-160,mz2
357.8439,9.2547,PCB-162,mz2
289.9033,12.0627,PCB-168,mz2
323.8641,12.6946,PCB-188,mz2
186.0231,11.4363,PCB-23,mz2
186.0230,11.1774,PCB-39,mz2
219.9841,6.9511,PCB-62,mz2
219.9841,7.8126,PCB-68,mz2
253.9451,7.9773,PCB-80,mz2
325.8798,8.4363,PCB-88,mz2
255.9422,9.0789,PCB-94,mz2
323.8827,10.1932,PCB-109,mz2
323.8830,9.734,PCB-112,mz2
323.8829,9.7865,PCB-120,mz2
357.8439,12.5446,PCB-159,mz2
323.8642,12.0505,PCB-186,mz2
